CodeMembre,Nom,Prenom,Rue,Ville,CodePostal,DateNaissance,Mail,Telephone,CompteTemps,habitantParc,nom_de_commerce,solde_ecu
5643,Morrison,Betty,515 Bayview Ct.,Everett,55318,1934-11-21,NULL,302-555-8551,0,0,NULL,0
5644,Peck,Robert,8592 Camelback Ct.,Tacoma,45545,1994-02-06,NULL,245-555-6387,0,0,NULL,0
5645,Padilla,Christopher,8632 River Ash Court,Renton,13821,1988-10-10,NULL,933-555-4451,0,0,NULL,0
5646,Miller,Eileen,6964 Keller Ridge Dr.,Mill Valley,95501,1976-05-06,NULL,898-555-9915,0,0,NULL,0
5647,Zocchi,Terry,1161 Pine Hollow Road,Ballard,36472,1973-06-09,NULL,710-555-6608,0,0,NULL,0
5648,Randall,Nathan,2402 Cinnabar St.,Lakewood,51489,1974-03-23,NULL,937-555-5358,0,0,NULL,0
5649,Bradley,Harvey,5606 Bay View Drive,Sedro Woolley,51088,1941-12-27,NULL,110-555-4337,0,0,NULL,0
5650,Grande,Russ,7101 Stillwater Ct.,Anacortes,38799,1934-05-19,NULL,360-555-1715,0,0,NULL,0
5651,Margison,Lisa,560 Highland Drive,W. Linn,77268,1984-06-24,NULL,456-555-8323,0,0,NULL,0
5652,Slavin,Joseph,4965 Bishop Court,Acapulco,57433,1996-08-13,NULL,729-555-4329,0,0,NULL,0
5653,Leonard,Marjorie,1334 Appalchian Drive,Portland,62063,1936-08-16,NULL,553-555-9278,0,0,NULL,0
5654,Zugelder,Joel,5993 Hermosa,Camacho,81097,1947-03-16,NULL,188-555-7571,0,0,NULL,0
5655,Saver,Albert,2616 Northridge Drive,Long Beach,51889,1960-08-18,NULL,568-555-6092,0,0,NULL,0
5656,Straub,Connie,7529 Adelaide St.,El Cajon,37085,1982-04-09,NULL,226-555-3013,0,0,NULL,0
5657,Baldwin,Ruth,7061 Eaker Way,Santa Anita,73038,1966-06-12,NULL,630-555-9163,0,0,NULL,0
5658,Wilson,Jacqueline,2229 Pinehurst Court,Oregon City,24811,1969-08-24,NULL,549-555-8371,0,0,NULL,0
5659,Stephens,Sandra,2015 Sunset Circle,Langley,26926,1961-10-03,NULL,976-555-4149,0,0,NULL,0
5660,Wilson,Michael,93 Vista Diablo,Ladner,43445,1995-01-24,NULL,918-555-1985,0,0,NULL,0
5661,Zerfas,Susan,133 Lorie Ln.,Victoria,11721,1951-05-26,NULL,707-555-9049,0,0,NULL,0
5662,Bussey,Cyril,1120 Curtis Drive,Sedro Woolley,67109,1959-05-07,NULL,672-555-5513,0,0,NULL,0
5663,Hartman,Jeff,4070 Lacorso Drive,Pomona,15472,1930-05-19,NULL,722-555-5863,0,0,NULL,0
5664,Ard,Phillip,2656 Stafford Ave.,Oregon City,23097,1963-09-03,NULL,710-555-9956,0,0,NULL,0
5665,West,Kathryn,5860 Rock Creek Pl.,Merida,22696,1962-04-04,NULL,896-555-2195,0,0,NULL,0
5666,Wirth,Melba,7355 MacArthur Avenue,Shawnee,10407,1987-05-21,NULL,246-555-8573,0,0,NULL,0
5667,Conneally,Lois,3470 Augustine Dr.,Lemon Grove,75168,1995-11-26,NULL,342-555-6180,0,0,NULL,0
5668,Maez,Loretta,5219 Bailey Ln.,Glendale,29041,1981-02-23,NULL,854-555-5845,0,0,NULL,0
5669,Currier,Eloise,1588 Prestwick Drive,Guadalajara,59963,1953-10-24,NULL,973-555-2080,0,0,NULL,0
5670,Clark,Robert,6247 Aspen Drive,Mill Valley,78997,1984-09-10,NULL,607-555-9373,0,0,NULL,0
5671,Shoob,Ron,2870 Park Glenn,Downey,49789,1971-02-20,NULL,988-555-7895,0,0,NULL,0
5672,Farley,Anne,7783 Perry Way,Camacho,34985,1955-06-08,NULL,646-555-4816,0,0,NULL,0
5673,Tikotsky,Harvey,7315 W. Holly Drive,Lincoln Acres,70938,1971-05-08,NULL,150-555-1966,0,0,NULL,0
5674,Jorgenson,Daniel,5138 Geneva Ave.,Altadena,42419,1948-06-02,NULL,969-555-1173,0,0,NULL,0
5675,Gilliom,Evalyn,4925 Mariposa Ct.,Shawnee,44533,1972-05-05,NULL,496-555-5952,0,0,NULL,0
5676,Tobin,Cheryl,347 Mt. Etna,Tixapan,34760,1968-03-23,NULL,438-555-3787,0,0,NULL,0
5677,Bagley,Phyllis,224 Terrace Drive,Walla Walla,30372,1996-03-25,NULL,817-555-2427,0,0,NULL,0
5678,Sicilia,Clarence,8555 Napa Court,Burbank,84716,1978-02-15,NULL,782-555-7891,0,0,NULL,0
5679,Pilkenton,Joan,1506 St. George Court,Victoria,19155,1969-07-12,NULL,832-555-8241,0,0,NULL,0
5680,Kinnan,Jennifer,2747 Cranbrook Way,Novato,40704,1976-11-05,NULL,820-555-3334,0,0,NULL,0
5681,Benoit,Branwen,5951 Bourton Ct.,W. Linn,40304,1949-05-14,NULL,894-555-2312,0,0,NULL,0
5682,Isaacs,August,7446 The Alameda,Milwaukie,28015,1936-03-01,NULL,244-555-8691,0,0,NULL,0
5683,Musgrove,Michael,905 Johnson Road,San Gabriel,92775,1976-06-04,NULL,340-555-6298,0,0,NULL,0
5684,Woodward,Marsha,5310 Buena Vista Ave.,Imperial Beach,46648,1994-04-25,NULL,851-555-5962,0,0,NULL,0
5685,Carstensen,Vicki,1679 Bay View Drive,Lebanon,51279,1999-08-23,NULL,970-555-2198,0,0,NULL,0
5686,Ashoo,David,3682 Jeff Ct.,Port Orchard,70313,1933-07-17,NULL,605-555-9491,0,0,NULL,0
5687,Bayat,Desiderio,2961 Ameno Road,Port Hammond,41105,1940-04-13,NULL,986-555-8012,0,0,NULL,0
5688,Conkel,George,7874 Santa Barbara Rd.,Newton,26300,1968-08-10,NULL,644-555-4934,0,0,NULL,0
5689,Mahan,Timothy,4750 Falls Ct.,Bellingham,88546,1946-03-07,NULL,501-555-7922,0,0,NULL,0
5690,Trubin,Tamara,2574 Red Leaf,San Gabriel,13611,1955-11-25,NULL,421-555-7129,0,0,NULL,0
5691,Reyher,William,2360 Cobblestone Ct.,Tixapan,14111,1941-07-26,NULL,847-555-2908,0,0,NULL,0
5692,Gradishar,Donovan,438 Post Road,San Francisco,30630,1981-05-25,NULL,790-555-9743,0,0,NULL,0
5693,Sloan,Janelle,478 McFaul Drive,Oak Bay,97906,1931-01-21,NULL,578-555-7808,0,0,NULL,0
5694,Razo,Mary Jane,1465 Dover Drive,Lake Oswego,80586,1945-08-09,NULL,782-555-7929,0,0,NULL,0
5695,Ladd,Donald,1760 Lisa Lee Lane,Redwood City,87732,1980-02-14,NULL,594-555-4622,0,0,NULL,0
5696,Levine,Pamela,3001 N. 48th Street,Marysville,36574,1949-02-04,NULL,821-555-3372,0,0,NULL,0
5697,Tallman,Ralph,6205 Lorie Lane,Shawnee,98812,1954-04-11,NULL,655-555-7693,0,0,NULL,0
5698,Wiers,Christopher,7700 Meaham Drive,Shawnee,23885,1985-12-06,NULL,905-555-5072,0,0,NULL,0
5699,Wauldon,Richard,3815 Berry Dr.,Westminster,62353,1987-11-06,NULL,101-555-2679,0,0,NULL,0
5700,Beitler,Stephanie,5564 Marsh Elder,Hidalgo,16226,1967-06-24,NULL,613-555-2344,0,0,NULL,0
5701,Burke,Salome,1933 Rock Creek Pl.,Guadalajara,47148,1934-06-20,NULL,732-555-7579,0,0,NULL,0
5702,Williams,Anthony,6592 Bent Tree Lane,Portland,66182,1970-02-11,NULL,479-555-8132,0,0,NULL,0
5703,Sisson,Jonathan,3215 Polson Court,Burlingame,36974,1951-10-16,NULL,860-555-6653,0,0,NULL,0
5704,Ernst,Donna,8128 Kane Circle,La Mesa,22170,1941-10-09,NULL,517-555-3575,0,0,NULL,0
5705,Gillespie,Mina,7660 Willow Creek Ct.,Cliffside,58123,1963-04-15,NULL,921-555-9725,0,0,NULL,0
5706,Wagner,Chris,6730 Saddlehill Lane,Fremont,94812,1934-09-03,NULL,840-555-8932,0,0,NULL,0
5707,Bryon,Kara,6516 Pine Tree Drive,Yakima,11596,1952-01-01,NULL,367-555-4710,0,0,NULL,0
5708,Zakerski,Willie,4594 Rose Dr.,Westminster,53082,1954-07-24,NULL,309-555-2546,0,0,NULL,0
5709,Logsdon,Esther,7290 Mt. Hood Circle,San Francisco,21359,1964-08-09,NULL,998-555-9610,0,0,NULL,0
5710,Green,Benjamin,5621 Arcadia Pl.,Lynnwood,76746,1940-11-21,NULL,302-555-9732,0,0,NULL,0
5711,Kidd,Jared,8571 Mehaffey Way,Port Hammond,11185,1937-01-24,NULL,704-555-7000,0,0,NULL,0
5712,Campbell,Ralph,7157 Park Lane Circle,Camacho,32734,1938-09-11,NULL,931-555-5750,0,0,NULL,0
5713,Wiles,Bridgette,362 Michigan Blvd.,Anacortes,32333,1975-07-15,NULL,765-555-1071,0,0,NULL,0
5714,Tate,Brian,1857 Mt. View Avenue,Altadena,20045,1968-12-07,NULL,115-555-7449,0,0,NULL,0
5715,Preston,Dolores,7971 Calle Verde Drive,Milwaukie,84805,1944-10-15,NULL,450-555-8714,0,0,NULL,0
5716,Nelson,Sharon,9720 Morning Glory Dr.,Tixapan,38678,1956-02-04,NULL,723-555-4721,0,0,NULL,0
5717,Stiltner,Carla,6089 Santa Fe Dr.,Torrance,43308,1967-01-08,NULL,842-555-9957,0,0,NULL,0
5718,Velasco,Freda,749 Tanager Court,Richmond,62342,1965-05-24,NULL,477-555-8250,0,0,NULL,0
5719,Asleson,Brian,7370 Rolling Green Circle,Los Angeles,59426,1978-09-25,NULL,858-555-6771,0,0,NULL,0
5720,Johnson,Peter,4940 Lighthouse Way,Anacortes,44622,1930-06-16,NULL,515-555-3692,0,0,NULL,0
5721,Zvibleman,Harriett,1817 Adobe Drive,Kirkland,80575,1984-08-19,NULL,919-555-9842,0,0,NULL,0
5722,Pacheco,Rosmarie,9639 Ida Drive,Langford,31933,1987-09-04,NULL,838-555-9050,0,0,NULL,0
5723,Peadilla,Deborah,9426 Georgia Street,Kirkland,34048,1979-12-11,NULL,716-555-1745,0,0,NULL,0
5724,Davis,Janine,7503 Hill Drive,Milwaukie,24274,1943-02-04,NULL,658-555-8581,0,0,NULL,0
5725,Quillen,Sandy,7544 Woodside Court,Edmonds,11059,1969-06-06,NULL,208-555-2988,0,0,NULL,0
5726,Drennen,Patricia,5875 Providence Dr.,Ballard,92739,1956-09-02,NULL,412-555-3110,0,0,NULL,0
5727,Pastor,Oscar,8825 Walters Way,Santa Fe,27177,1985-06-02,NULL,224-555-8802,0,0,NULL,0
5728,Howley,Andrew,67 Flamingo Drive,Oakland,48726,1947-11-14,NULL,451-555-7552,0,0,NULL,0
5729,Barrington,Donald,3272 Corrie Lane,Pomona,48326,1959-08-26,NULL,285-555-2874,0,0,NULL,0
5730,Calkins,Jerome,4767 Detroit Ave.,West Covina,36037,1984-09-15,NULL,774-555-3910,0,0,NULL,0
5731,Spencer,Marvin,8225 Shakespeare Dr.,Beverly Hills,74505,1980-02-09,NULL,870-555-1517,0,0,NULL,0
5732,Smith,Hour,2631 Dalis Dr.,Lincoln Acres,54671,1965-03-07,NULL,243-555-6524,0,0,NULL,0
5733,Ball,Earl,8998 Katharyn Drive,Beaverton,59301,1938-11-07,NULL,601-555-6417,0,0,NULL,0
5734,Banks,Dawn,1003 Matterhorn Ct,Lebanon,78335,1968-10-20,NULL,896-555-1052,0,0,NULL,0
5735,Newkirk,Paul,3560 River Rock Lane,Lakewood,49127,1955-03-03,NULL,965-555-9228,0,0,NULL,0
5736,Zhu,Shane,8473 Larkwood Ct.,San Gabriel,34323,1940-07-19,NULL,622-555-6149,0,0,NULL,0
5737,Slankard,Judith,8005 Pacheco St.,Berkeley,70276,1955-06-19,NULL,365-555-6957,0,0,NULL,0
5738,Pruitt,Eleanor,3173 Hilltop Dr.,Bremerton,21633,1932-07-12,NULL,946-555-2506,0,0,NULL,0
5739,Rebhun,Joe,2959 Freda Drive,Portland,23748,1956-06-16,NULL,711-555-1942,0,0,NULL,0
5740,Bogott,Bernard,1037 Hayes Court,Hidalgo,40267,1952-04-06,NULL,654-555-8778,0,0,NULL,0
5741,Teranen,Debbie,1077 Willow Court,Imperial Beach,32931,1940-04-06,NULL,442-555-6842,0,0,NULL,0
5742,Brown,Karen,2064 Pleasant Circle,Spokane,88318,1993-04-23,NULL,407-555-3306,0,0,NULL,0
5743,Pratt,Amber,2359 Virgil St.,Woodburn,22757,1978-03-18,NULL,219-555-8999,0,0,NULL,0
5744,Piercy,Pamela,3600 F Street,Bremerton,70598,1972-04-26,NULL,446-555-7749,0,0,NULL,0
5745,Lundy,Kimberly,6804 Coggins Drive,Issaquah,43906,1946-09-09,NULL,519-555-6728,0,0,NULL,0
5746,Wong,Janice,8299 Darlene Drive,Ballard,57909,1933-07-23,NULL,769-555-4106,0,0,NULL,0
5747,Freeze,Frank,4414 Marion Ct.,Ballard,96377,1973-10-25,NULL,977-555-3973,0,0,NULL,0
5748,Higgins,Sue,6163 Craig Drive,Woodland Hills,50250,1990-08-20,NULL,350-555-8980,0,0,NULL,0
5749,Gillis,Lillian,2532 Jacqueline Drive,Palo Alto,81173,1995-12-18,NULL,708-555-8874,0,0,NULL,0
5750,Bishara,Teri,7191 Margo Drive,Concord,12082,1999-11-12,NULL,104-555-3509,0,0,NULL,0
5751,Byrnes,Stephanie,3814 Harvard Drive,W. Linn,70999,1948-11-19,NULL,485-555-2030,0,0,NULL,0
5752,Phillips,Rebecca,8727 Buena Vista Ave.,Fremont,56195,1965-01-05,NULL,381-555-2609,0,0,NULL,0
5753,Shaw,Nevlyn,8259 Heavenly Drive,Seattle,92148,1954-10-13,NULL,785-555-8759,0,0,NULL,0
5754,Tenney,David,3427 B Wildbrook Ct.,Downey,43505,1951-04-20,NULL,465-555-4309,0,0,NULL,0
5755,Bongirno,Scott,3213 Yellowood Lane,Guadalajara,45620,1949-03-05,NULL,231-555-3745,0,0,NULL,0
5756,Brewster,Liliette,1291 Arguello Blvd.,San Diego,62139,1977-09-19,NULL,173-555-1581,0,0,NULL,0
5757,Shoaf,Simone,3987 Nuala Street,Hidalgo,41232,1939-08-27,NULL,862-555-8645,0,0,NULL,0
5758,Yagodich,Jeanette,2318 Glen Road,Port Hammond,29989,1954-04-14,NULL,827-555-5109,0,0,NULL,0
5759,Green,Eyra,5269 Mt. Trinity Court,Newton,63427,1989-09-20,NULL,104-555-6857,0,0,NULL,0
5760,Peters,Clark,3854 Wildcat Circle,Salem,84976,1961-11-06,NULL,331-555-5607,0,0,NULL,0
5761,Alexander,Diana,9714 Stroer Lane,Beverly Hills,84576,1955-10-02,NULL,405-555-4586,0,0,NULL,0
5762,Borg,Ricco,1210 Tragalgar Cirlce,Concord,72287,1986-07-24,NULL,655-555-1964,0,0,NULL,0
5763,Trubow,Bonnie,4668 Chilpancingo Park,La Jolla,38048,1988-06-24,NULL,751-555-8571,0,0,NULL,0
5764,Laut,Karen,2976 Dumbarton Drive,Cliffside,90920,1968-12-16,NULL,124-555-4578,0,0,NULL,0
5765,Malmgren,John,6688 Las Quebrados Ln.,Burbank,95550,1946-04-22,NULL,482-555-4471,0,0,NULL,0
5766,Grosso,Wilbur,1348 Montego,Spokane,15585,1982-11-13,NULL,116-555-2764,0,0,NULL,0
5767,Case,Jacob,7970 Jewett Ave.,Tixapan,12670,1951-05-07,NULL,258-555-6628,0,0,NULL,0
5768,Solarz,Clarence,5539 Choctaw Court,Bremerton,96864,1942-05-28,NULL,155-555-7207,0,0,NULL,0
5769,Hanna,Vivian,2416 Kaski Ln.,Newport Beach,33818,1963-10-06,NULL,559-555-4357,0,0,NULL,0
5770,Mondragon,Betty,239 Stephanie Way,Oak Bay,84175,1934-04-21,NULL,239-555-8907,0,0,NULL,0
5771,Mausner,Kathy,26 Amador Ct.,Newport Beach,86290,1964-10-03,NULL,117-555-1603,0,0,NULL,0
5772,Reyes,Vera,8102 Birch Bark Road,Pomona,76517,1954-02-15,NULL,959-555-8438,0,0,NULL,0
5773,Yeates,Howard,8143 Petarct,Arcadia,44793,1948-09-20,NULL,748-555-6503,0,0,NULL,0
5774,Dean,Karen,6474 Helen Ave.,El Cajon,27474,1995-01-05,NULL,713-555-2967,0,0,NULL,0
5775,Montoya,Gladys,9424 Oakgrove,Shawnee,59587,1992-02-08,NULL,524-555-8660,0,0,NULL,0
5776,Giron,Marilyn,666 Street,Fremont,84292,1934-02-06,NULL,751-555-7410,0,0,NULL,0
5777,Ferguson,Rebecca,3871 Twinview Place,Torrance,80292,1972-11-10,NULL,825-555-6388,0,0,NULL,0
5778,Smith,Gene,5366 Pierce Court,Torrance,94739,1935-04-05,NULL,174-555-3767,0,0,NULL,0
5779,Archie,Ronald,8824 D Apling Court,Burlingame,34208,1981-03-12,NULL,271-555-1374,0,0,NULL,0
5780,Rosemont,Florence,3230 Virginia Hills,Victoria,14373,1993-05-01,NULL,543-555-6381,0,0,NULL,0
5781,Contreras,Timothy,9597 Sweeney Road,Lake Oswego,19003,1933-05-05,NULL,901-555-6274,0,0,NULL,0
5782,Cezar,Ida,4257 Crown Court,Woodburn,38037,1931-08-21,NULL,536-555-4567,0,0,NULL,0
5783,Whitson,Mildred,880 South St.,Richmond,88292,1944-02-22,NULL,607-555-3663,0,0,NULL,0
5784,Conger,Shirley,5793 St. Helena Drive,Ballard,93024,1967-10-13,NULL,265-555-9585,0,0,NULL,0
5785,Watson,Mark,5325 Black Point Pl.,Guadalajara,29978,1950-11-16,NULL,669-555-6735,0,0,NULL,0
5786,Lewis,Norma,493 Loveridge Circle,Lebanon,80335,1965-05-12,NULL,588-555-5942,0,0,NULL,0
5787,West,Stanley,280 Plymouth Dr.,Oak Bay,82450,1945-04-08,NULL,115-555-1720,0,0,NULL,0
5788,Adkins,Marty,8356 Royal Ann Lane,Sooke,98968,1979-06-01,NULL,957-555-8556,0,0,NULL,0
5789,Wittenberg,Shannon,8397 Galveston Ct.,La Mesa,67245,1935-10-03,NULL,745-555-6620,0,0,NULL,0
5790,Rebrovic,Kiki,9384 Ashmount Way,Tacoma,23634,1956-02-23,NULL,711-555-3085,0,0,NULL,0
5791,Jones,Kathleen,2335 Elkwood Drive,Milwaukie,49287,1985-10-23,NULL,761-555-3435,0,0,NULL,0
5792,Coleman,Teresa,921 Pembrooh Court,Renton,70836,1959-06-19,NULL,749-555-7527,0,0,NULL,0
5793,Walls,Florence,6157 San Benito,Grossmont,70436,1959-01-20,NULL,822-555-6506,0,0,NULL,0
5794,Butler,Kittie,7652 McElroy,Ladner,58147,1984-02-09,NULL,172-555-3885,0,0,NULL,0
5795,Reed,Dorothy,3767 Benet Court,Los Angeles,23909,1992-08-14,NULL,383-555-3673,0,0,NULL,0
5796,Kesteman,Gladys,5516 Santa Teresa Dr.,Newport Beach,76781,1966-07-28,NULL,895-555-3337,0,0,NULL,0
5797,Battle,Susie,1885 Riverside Drive,National City,87042,1938-04-01,NULL,114-555-8573,0,0,NULL,0
5798,Sandtisteven,David,6544 Bella Vista,Burlingame,27738,1980-06-25,NULL,649-555-6865,0,0,NULL,0
5799,Vinson,Jerry,3167 Pirate Lane,Kirkland,97529,1955-07-24,NULL,130-555-5387,0,0,NULL,0
5800,Deschner,Vincent,8079 Prestwick Drive,Colma,82725,1940-11-13,NULL,687-555-2308,0,0,NULL,0
5801,Owen,Dorothy,7612 Wilbur Drive,Spring Valley,19679,1955-10-13,NULL,191-555-8458,0,0,NULL,0
5802,Pacheco,Karen,5435 Greenwood Place,Bellflower,70035,1932-11-06,NULL,110-555-7666,0,0,NULL,0
5803,Snavely,Norma,5222 Michael Lance,Mexico City,72150,1956-10-10,NULL,537-555-3444,0,0,NULL,0
5804,Tysor,Dinah,644 North Ranchford,Guadalajara,62377,1952-08-27,NULL,479-555-1280,0,0,NULL,0
5805,Gibson,Nicole,3340 Clifford Court,Portland,30654,1940-08-27,NULL,268-555-8344,0,0,NULL,0
5806,Jackson,Audrey,1671 Via Del Verdes,Newton,13334,1993-08-17,NULL,233-555-4808,0,0,NULL,0
5807,Alvarado,Grace,4621 Candelero Dr.,La Mesa,97451,1996-05-25,NULL,874-555-5733,0,0,NULL,0
5808,Stam,Lynn,5863 Masonic Dr.,Beverly Hills,20001,1932-08-18,NULL,862-555-9826,0,0,NULL,0
5809,Weller,Linda,9067 Indigo Ct.,Corvallis,19601,1964-10-17,NULL,935-555-8805,0,0,NULL,0
5810,Colvin,Barri,563 Coggind Drive,Corvallis,73122,1951-08-03,NULL,285-555-6183,0,0,NULL,0
5811,Graham,Rhonda,4021 Rosemarie Place,Torrance,72072,1999-02-02,NULL,381-555-3790,0,0,NULL,0
5812,Reed,Margaret,8426 Kendall Rd.,Redmond,25946,1934-08-12,NULL,893-555-3455,0,0,NULL,0
5813,Hampton,Thomas,4795 Hawthrone Dr.,Port Orchard,30576,1951-04-21,NULL,112-555-8690,0,0,NULL,0
5814,Tompkins,Ruby,6798 Roosevelt Avenue,Marysville,49610,1943-11-04,NULL,647-555-6983,0,0,NULL,0
5815,Ridley,Mark,6076 Glen Arms Drive,Cliffside,20402,1962-12-12,NULL,127-555-5505,0,0,NULL,0
5816,Landreth,Barbara,990 Bernauer,Royal Oak,55982,1979-02-24,NULL,685-555-2426,0,0,NULL,0
5817,Sednek,Ryan,7866 Northridge Ct.,Edmonds,67843,1968-10-05,NULL,189-555-8576,0,0,NULL,0
5818,Lindberg,Ted,5689 Almondtree Circle,Spring Valley,91907,1977-08-23,NULL,108-555-7783,0,0,NULL,0
5819,Visperas,Eloise,5476 Weber Bryan,Edmonds,94022,1963-03-24,NULL,647-555-5822,0,0,NULL,0
5820,Belcher,Melinda,3553 Grant Street,Olympia,11542,1991-09-12,NULL,589-555-3657,0,0,NULL,0
5821,Bagno,Linda,7496 Deerfield Dr.,Lynnwood,78818,1953-09-20,NULL,378-555-1722,0,0,NULL,0
5822,Coleman,William,8483 Wilke Drive,Santa Cruz,61498,1967-05-07,NULL,582-555-1843,0,0,NULL,0
5823,Wheeler,Steven,8777 Olivera Rd.,Issaquah,68644,1932-09-13,NULL,393-555-7536,0,0,NULL,0
5824,Cole,Gene,19 Fieldcrest Dr.,Downey,84024,1971-09-02,NULL,621-555-6286,0,0,NULL,0
5825,Reeves,Donna,3223 Contra Costa Blvd.,Everett,57331,1964-08-25,NULL,455-555-1607,0,0,NULL,0
5826,Miller,Sarah,4719 Delaware Drive,Everett,71334,1996-05-20,NULL,705-555-7986,0,0,NULL,0
5827,Sandoval,John,833 Sepueveda Court,Beaverton,10804,1998-04-20,NULL,801-555-5593,0,0,NULL,0
5828,Levine,Shelby,2583 Cypress Ave.,San Francisco,63676,1977-10-12,NULL,413-555-5257,0,0,NULL,0
5829,Campbell,Norma,8950 Jomar Drive,Walla Walla,94598,1956-03-18,NULL,532-555-1493,0,0,NULL,0
5830,Schultheis,Judy,3610 Seal Way,Haney,14633,1992-09-09,NULL,166-555-8786,0,0,NULL,0
5831,Hill,Paul,233 Heights Ave.,Bremerton,84424,1973-06-14,NULL,237-555-7882,0,0,NULL,0
5832,Bezzerides,Harriet,5146 California Street,San Carlos,69620,1952-03-24,NULL,795-555-4804,0,0,NULL,0
5833,Lee,Charles,4678 Pelican Loop,Acapulco,65742,1973-09-02,NULL,299-555-1954,0,0,NULL,0
5834,Allred,James,9845 Barberry Court,Oregon City,56931,1944-03-17,NULL,218-555-1161,0,0,NULL,0
5835,Bitner,Thomas,9632 K St.,Imperial Beach,59045,1974-09-26,NULL,645-555-5939,0,0,NULL,0
5836,Bass,Michael,7709 Atchinson Stage Ct.,Grossmont,75564,1964-11-11,NULL,587-555-3775,0,0,NULL,0
5837,Breeze,Helen,406 Tuolumne Street,Richmond,43841,1958-07-16,NULL,376-555-1839,0,0,NULL,0
5838,Liliestedt,Julie,8737 Golf Club Rd.,Santa Anita,99228,1946-03-12,NULL,580-555-1961,0,0,NULL,0
5839,Dougherty,Tom,1688 Sudan Loop,Pomona,33667,1943-03-15,NULL,391-555-7654,0,0,NULL,0
5840,Westmacott,Anne,273 Winding Lane,N. Vancouver,71872,1944-11-02,NULL,618-555-6404,0,0,NULL,0
5841,Torri,Ian,3477 Sunset Meadows,Palo Alto,67862,1981-09-06,NULL,453-555-1725,0,0,NULL,0
5842,Williamson,Hakma,4973 Twinview Drive,Lemon Grove,93496,1975-03-25,NULL,703-555-8103,0,0,NULL,0
5843,Wilson,Ellen,1087 Knollview Court,Novato,59258,1939-10-22,NULL,258-555-2391,0,0,NULL,0
5844,Schmidt,Bimal,2837 Thissen Court,Tacoma,13131,1950-01-11,NULL,531-555-7398,0,0,NULL,0
5845,Wagner,Charles,9204 Birch Bark Dr.,La Jolla,17761,1955-07-12,NULL,650-555-3633,0,0,NULL,0
5846,Hall,Carl,3864 Citrus Avenue,Beaverton,36795,1953-10-28,NULL,284-555-1926,0,0,NULL,0
5847,Hamilton,Barbara,487 Ash Lane,Walla Walla,33879,1966-03-02,NULL,665-555-9448,0,0,NULL,0
5848,Bergman,Billy,8055 Shadow Falls Drive,Lakewood,19075,1989-11-20,NULL,323-555-6369,0,0,NULL,0
5849,Ysmael,Dave,8211 Fremont Street,Santa Cruz,55028,1972-02-23,NULL,727-555-3519,0,0,NULL,0
5850,Strobel,Matthew,6034 Augustine Dr.,Anacortes,63862,1987-06-19,NULL,646-555-2726,0,0,NULL,0
5851,Dieball,Elizabeth,5821 Woodland Drive,Merida,85002,1979-09-26,NULL,412-555-2162,0,0,NULL,0
5852,Combs,Daphne,3898 Appalchian Drive,Acapulco,97726,1931-08-08,NULL,354-555-8998,0,0,NULL,0
5853,Goldhammer,Samuel,3939 Northridge Ct.,Concord,66003,1957-11-10,NULL,803-555-3405,0,0,NULL,0
5854,Hobier,Karen,2270 Gill Dr.,Westminster,48683,1977-03-03,NULL,108-555-3526,0,0,NULL,0
5855,Mauriscio,Maurice,5220 Mountain Spring Rd.,Lebanon,82121,1936-12-03,NULL,285-555-5274,0,0,NULL,0
5856,Shelton,Bernice,6462 Wexford Drive,Redwood City,46712,1981-08-26,NULL,512-555-4024,0,0,NULL,0
5857,Payne,Renee,9666 Stillwater Ct.,Oregon City,95776,1980-02-27,NULL,346-555-8345,0,0,NULL,0
5858,Walker,Anne,1162 Thunderbird Drive,Oregon City,83487,1936-04-16,NULL,835-555-9381,0,0,NULL,0
5859,Beyer,Frankie,4620 Kane Circle,Glendale,22956,1944-10-21,NULL,931-555-6989,0,0,NULL,0
5860,Stiles,Jennifer,9025 Talbart Street,Grossmont,31212,1987-09-08,NULL,304-555-2996,0,0,NULL,0
5861,Solari,Susan,5394 Baywood Drive,Lynnwood,77512,1972-08-19,NULL,662-555-2889,0,0,NULL,0
5862,Conrad,Thomas,7397 Central Blvd.,Sedro Woolley,26785,1932-08-05,NULL,958-555-6524,0,0,NULL,0
5863,Riccillo,Annemarie,6675 Andrea Lane,Royal Oak,96577,1969-08-17,NULL,439-555-5046,0,0,NULL,0
5864,Bongon,Kenneth,1589 Santa Teresa Dr.,N. Vancouver,81772,1954-12-05,NULL,996-555-1967,0,0,NULL,0
5865,Belongea,Patricia,1121 Ferry Street,Everett,18726,1981-02-16,NULL,739-555-2774,0,0,NULL,0
5866,Small,James,6288 Relief Valley Ct.,Lemon Grove,69083,1946-11-26,NULL,419-555-7324,0,0,NULL,0
5867,Pearson,Beverly,6075 Olive Hill,Beaverton,71198,1970-10-03,NULL,297-555-9020,0,0,NULL,0
5868,Stephenson,Robert,4152 Prestwick Drive,Edmonds,87717,1966-09-20,NULL,240-555-6856,0,0,NULL,0
5869,Campbell,Mary,4193 E. 28th Street,Lebanon,55993,1966-12-03,NULL,928-555-4920,0,0,NULL,0
5870,Snow,Lucia,5180 Northridge Drive,Mill Valley,12382,1948-11-21,NULL,893-555-1384,0,0,NULL,0
